,line,season,episode,line_ID
5979,"ETHAN: Well itīs somewhere in between. You see, in a strictly technical sense, of course, Iīm not uh..., well I, I mean I havenīt ever uh...",1,22,122
5980,MONICA: Ethan--,1,22,122
5981,ETHAN: Yeah?,1,22,122
5982,MONICA: Are you a virgin?,1,22,122
5983,"ETHAN: Well, if thatīs what you kids are calling it these days then, yes I am. I uh, Iīve kinda been waiting for the right person.",1,22,122
5984,MONICA: Really?,1,22,122
5985,"ETHAN: Yeah. You do know I was talking about you, right?",1,22,122
5986,[They kiss],1,22,122
5987,"[Time lapse. They are now in Monicaīs bedroom, on the bed.]",1,22,122
5988,ETHAN: Wow!,1,22,122
5989,MONICA: You keep saying that.,1,22,122
5990,"ETHAN: You know, you read about it, you see it in the movies. Even when you practise it at home, man oh man, it is nothing like that.",1,22,122
5991,[They kiss],1,22,122
5992,"MONICA: Listen, uh, you told me something that was really difficult for you. And I, I-I figured if you could be honest, then I can to.",1,22,122
5993,"ETHAN: Oh god, donīt tell me, I did it wrong.",1,22,122
5994,MONICA: No no. Nothing wrong about that. ,1,22,122
5995,ETHAN: Oh.,1,22,122
5996,"MONICA: Um, okay, here it goes. Iīm not 22. Iīm, Iīm 25... and thirteen months. ",1,22,122
5997,ETHAN: Huh!,1,22,122
5998,"MONICA: But I figured, you know, that shouldnīt change anything. I mean, what the hell does it matter how old we are.",1,22,122
5999,[They kiss],1,22,122
6000,"ETHAN: Uh, listen um, as long as weīre telling stuff, uh, I have another one for you. Iīm a little younger than I said.",1,22,122
6001,MONICA: Youīre not a senior?,1,22,122
6002,"ETHAN: Oh, Iīm a senior... in High School.",1,22,122
6003,MONICA: Ok...ay.,1,22,122
6004,[Time lapse],1,22,122
6005,"MONICA: What we did was wrong. Oh god, I just had s*x with somebody that wasnīt alive during the Bicentennial.",1,22,122
6006,ETHAN: I just had s*x.,1,22,122
6007,"MONICA: Ethan, focus. How could you not tell me?",1,22,122
6008,"ETHAN: Well, you never told me how old you were.",1,22,122
6009,"MONICA: Well, thatīs different. My lie didnīt make one of us a felon in 48 states. What were you thinking?",1,22,122
6010,ETHAN: I wasnīt thinking. I was too busy fallin'--,1,22,122
6011,MONICA: Donīt say it. [closes Ethanīs mouth with her hand],1,22,122
6012,ETHAN: --in love with you.,1,22,122
6013,MONICA: Really?,1,22,122
6014,ETHAN: [nods] Sorry.,1,22,122
6015,"MONICA: Well,fall out of it. You know, you shouldnīt even be here, itīs a school night. Oh god, oh god. Iīm like those women that you see with shiny guys like Chad. Iīm Joan Collins.",1,22,122
6016,ETHAN: Who? ,1,22,122
6017,"[Scene: Monica and Rachelīs apartment. Everyone exept Monica is there.] ROSS: [on phone] Okay, André should be there in like 45 minutes. All rightie, bye bye. [to Phoebe] Just easier that way.",1,22,122
6018,"CHANDLER: Oh, come on. You told me about the last dream.",1,22,122
6019,"RACHEL: No, forget it.",1,22,122
6020,"CHANDLER: Oh, why not. Was I doing anything particularly... saucy?",1,22,122
6021,"RACHEL: All right, fine. Um, you were not the only one there. [Camera fades to Ross, whoīs listening very carefully] Joey was there too.",1,22,122
6022,JOEY: All right.,1,22,122
6023,"ROSS: Was there...uh, huh, huh, huh... andybody, anybody else there.",1,22,122
6024,RACHEL: No.,1,22,122
6025,"ROSS: Youīre sure? Nobody uh, handed out uh, mints or anything?",1,22,122
6026,"RACHEL: No, it was just the three of us.",1,22,122
6027,ROSS: Huh!,1,22,122
6028,"JOEY: So, tell me. Was it like you and Chandler, and then you and me, or you and me and Chandler?",1,22,122
6029,"RACHEL: He, he, he. You know what?",1,22,122
6030,JOEY: What?,1,22,122
6031,RACHEL: There were times when it wasnīt even me.,1,22,122
6032,"[Chandler and Joey laughs, until they look at each other]",1,22,122
6033,"PHOEBE: That is so sweet, you guys. [hugs them]",1,22,122
6034,"[Monica enters, wearing a walkman, so she doesnīt hear what the others say]",1,22,122
6035,"ROSS, RACHEL & PHOEBE: Hey, Mon.",1,22,122
6036,"RACHEL: Mon, Ethan called again. Mon?",1,22,122
6037,ALL: [shouting] Mon!,1,22,122
6038,[Monica takes of her walkman],1,22,122
6039,MONICA: What?,1,22,122
6040,RACHEL: Ethan called again.,1,22,122
6041,MONICA: Oh.,1,22,122
6042,ROSS: Are you not seeing him anymore?,1,22,122
6043,"MONICA: No. You know, sometimes just things doesnīt work out.",1,22,122
6044,CHANDLER: And this has nothing to do with the fact that he needs a note to get out of gym.,1,22,122
6045,[Monica stares at Rachel],1,22,122
6046,"RACHEL: I, I didnīt say any... I sw... I did not say anything, I swear.",1,22,122
6047,"JOEY: Listen, the next time you talk to him, can you ask him which one the strongest ""Power Ranger"" is?",1,22,122
6048,[Ross and Chandler laughs],1,22,122
6049,"ROSS: Oh, yeah.",1,22,122
6050,"MONICA: Ha,ha, ha, oh my life is just so amusing. Could we drop it now?",1,22,122
6051,"JOEY, CHANDLER & ROSS: Sorry.",1,22,122
6052,ROSS: Itīs morphin time!,1,22,122
6053,JOEY: Stegosaurus!,1,22,122
6054,CHANDLER: Tyrannosaurus!,1,22,122
6055,,1,22,122
6056,,1,22,122
6057,,1,22,122
6058,"[They all cross theyīre arms like the ""Power Rangers"" do]",1,22,122
6059,"PHOEBE: Ooh, oh, Iīve gotta go. [raises] Whoa, oh, head rush. One more, and then I have to go. [sits down, and then raises again] Cool!",1,22,122
6060,RACHEL: Where are you going?,1,22,122
6061,"PHOEBE: Um, oh, Iīve got a birthday party, with some work people.",1,22,122
6062,CHANDLER: Work people? Nobody told me.,1,22,122
6063,"PHOEBE: No, I know. Thatīs a part of the whole, you know, them-not-liking-you-extravagance.",1,22,122
6064,"CHANDLER: You know, I donīt get this. A month aga, these people were my friends. You know, just because Iīm in charge doesnīt mean iīm a different person.",1,22,122
6065,"PHOEBE: Well, then you should come tonight. You know, just hang out with them. Let them see what a great guy you still are.",1,22,122
6066,CHANDLER: You think I should?,1,22,122
6067,"PHOEBE: I really do, yeah.",1,22,122
6068,CHANDLER: Okay.,1,22,122
6069,PHOEBE: Okay.,1,22,122
6070,CHANDLER: Okay.,1,22,122
6071,"PHOEBE: Oh, but, could we not go together? I,I donīt wanna be the geek that invited the boss.",1,22,122
6072,[Scene: Chandlerīs office. He and Phoebe are taking a break from work.],1,22,122
6073,"CHANDLER: I Think last night was great. You know, the Karaoke thing. Tracy and I doing ""Ebony and Ivory"".",1,22,122
6074,PHOEBE: You were great. But they still made fun of you.,1,22,122
6075,CHANDLER: What?,1,22,122
6076,"PHOEBE: You know, now youīre more like, you know like, ""Mr. Caring Boss"", ""Mr."", you know, ""Iīm one of you, Boss"", ""Mr., I wanna be your buddy, Boss Man Bing""",1,22,122
6077,"CHANDLER: Then, I donīt get it.",1,22,122
6078,"PHOEBE: Well, you know what Chandler? I think youīve gotta face it. Youīre like, the guy in the big office, you know. Youīre the one that hires them, that fires them... They still say youīre a great boss.",1,22,122
6079,CHANDLER: They do?,1,22,122
6080,PHOEBE: Uh huh. But theyīre not your friends anymore.,1,22,122
6081,CHANDLER: I just wanīt to--,1,22,122
6082,"PHOEBE: No, but you canīt.",1,22,122
6083,CHANDLER: But I just wa--,1,22,122
6084,PHOEBE: Uh uh.,1,22,122
6085,[Scene: Central Perk. Everyone exept Phoebe and Chandler is there. Rossīs beeper goes off and everyone exept him react.],1,22,122
6086,MONICA: Arenīt you gonna--,1,22,122
6087,"ROSS: Oh, Carol and I have a new system. If she punches in 911, it means sheīs having a baby, otherwise I just ignore it.",1,22,122
6088,JOEY: What about André?,1,22,122
6089,"ROSS: Oh, welll this morning he got a call from who I think was our cousin Nathan, and frankly, it was a little more than I needed to know.",1,22,122
6090,[Ethan enters],1,22,122
6091,ETHAN: Hey.,1,22,122
6092,MONICA: That was gonna be my opener.,1,22,122
6093,"RACHEL: [understands that Monica and Ethan wanna be alone] Hey, did you guys check out those new handdryers in the bathroom?",1,22,122
6094,ROSS: I thought that was just a rumour.,1,22,122
6095,RACHEL: True story.,1,22,122
6096,JOEY: Theyīre here allready?,1,22,122
6097,"[Rachel, Ross and Ross go to the bathroom]",1,22,122
6098,"ETHAN: All right, look. Iīve gotta tell you something. Iīm not 17. I only said so that youīd think I was cute and vunerable. Iīm actually 30, I have a wife, I have a job, Iīm your congressman. Monica, this is ridiculous, weīre great together. We can talk , we make each other laugh, and the s*x. Oh, man, okay i have no frame of graft, but I thought that was great.",1,22,122
6099,MONICA: It was.,1,22,122
6100,"ETHAN: Then, whatīs the problem?",1,22,122
6101,"MONICA: Ethan, itīs um... itīs icky.",1,22,122
6102,ETHAN: Icky? Youīre actually gonna throw this away because itīs icky?,1,22,122
6103,"MONICA: This isnīt easy for me either. I wish things were different, I... If you were a few years older, or if I was a few years younger, or if we lived in biblical times, I would really--",1,22,122
6104,"ETHAN: No, donīt say it. [closes Monicaīs mouth with his hand]",1,22,122
6105,MONICA: --love you.,1,22,122
6106,"[Ross, Rachel and Joey come back from the bathroom. They discover that Monica and Ethan arenīt finished talking to each other yet.]",1,22,122
6107,ROSS: Are youīre hands still wet?,1,22,122
6108,"JOEY: Uh, moist, yeah.",1,22,122
6109,RACHEL: Letīs dry īem again.,1,22,122
6110,[They go to the bathroom again],1,22,122
6111,"[Scene: A hall on the floor where Chandler works. Chandler and Phoebe enters, and overhears some employeesīs conversation. One of them is doing Chandler.]",1,22,122
6112,"GERSTON: Uh, like, could these margaritas be any stronger? [They discover that Chandler is listening] Hey, Chandler.",1,22,122
6113,"SANTOS: Hello, Mr. Bing.",1,22,122
6114,"PETRIE: Loved your ""Stevie Wonder"" last night.",1,22,122
6115,"CHANDLER: Thanks. Listen, about the weekly numbers, Iīm gonna need them on my desk by nine oīclock.",1,22,122
6116,SANTOS: Sure.,1,22,122
6117,GERSTON: No problem.,1,22,122
6118,"[They go away, trying very hard not to laugh at Chandler]",1,22,122
6119,"CHANDLER: You have to give īem something, you know. Okay, now that was Gerston, Santos, and whoīs the guy with the moustache?",1,22,122
6120,PHOEBE: Petrie.,1,22,122
6121,"CHANDLER: Petrie, right, right. Okay, somebodyīs gonna be working this weekend.",1,22,122
6122,"[Scene: Monica and Rachelīs apartment. Ross is watching TV, but turns it off, and Rachel is sleeping on the couch. Ross puts a blanket over her.]",1,22,122
6123,"RACHEL: [talks in her sleep] Oooooooooh. [Rachel strokes her hand over the pillow. Ross mimicks her silently] Oh, thatīs nice. Oh, oh. Huh, Ross.",1,22,122
6124,"[Ross gets all excited and starts to dance on the coffee table, but slips allmost immediatly, and falls onto the couch. Rachel wakes up.]",1,22,122
6125,RACHEL: Ross?,1,22,122
6126,ROSS: Iīm here.,1,22,122
6127,"RACHEL: You are. Well, um... We, we, we were just...",1,22,122
6128,"ROSS: What? [his beeper goes off] Great, now Iīm having a baby.",1,22,122
6129,RACHEL: What?,1,22,122
6130,"ROSS: Ooh, Ooh.",1,22,122
6131,RACHEL: What?,1,22,122
6132,ROSS: Iīm having... Iīm having a baby. [jumps back onto the table again] Iīm having a... Whereīs the phone? The phone?,1,22,122
6133,RACHEL: I donīt know where the phone is.,1,22,122
6134,"[Ross runs from the table, over the couch but slips and falls onto the floor]",1,22,122
6135,RACHEL: Ross?,1,22,122
6136,ROSS: Iīm hurt.,1,22,122
6137,CLOSING CREDITS,1,22,122
6138,"[Scene: The hall between the apartments. Ross is eagerly waiting for the others to get ready, to go to the hospital.]",1,22,122
6139,"ROSS: Monica, letīs go. Come on now people, woman in labor.",1,22,122
6140,[Chandler struts out from his apartment],1,22,122
6141,"CHANDLER: Hey Ross, look what Iīve got going here.",1,22,122
6142,"ROSS: Yeah, save it for the cab, okay.",1,22,122
6143,[Rachel comes out from their apartment with a mirror and a lipstick in her hands],1,22,122
6144,ROSS: What are you doing? Weīre going to a hospital.,1,22,122
6145,"RACHEL: What, so I canīt lokk nice? There might be doctors there.",1,22,122
6146,"ROSS: Joey, get out of the fridge.",1,22,122
6147,"JOEY: All right, all right. [he comes out from their apartment with a huge sandwich in his hand]",1,22,122
6148,ROSS: What is that? [refering to the sandwich],1,22,122
6149,JOEY: For the ride.,1,22,122
6150,"CHANDLER: Yeah, like in a cab--",1,22,122
6151,ROSS: Save it.,1,22,122
6152,"CHANDLER: Okay, hating this.",1,22,122
6153,"ROSS: Monica, come on now. Letīs go, baby coming.",1,22,122
6154,"[Monica enters from their apartment, crying]",1,22,122
6155,"MONICA: I canīt belive it, Iīm gonna be an aunt. Iīm gonna have like a nephew.",1,22,122
6156,"ROSS: Thatīs nice. Get out Letīs go, come on.",1,22,122
6157,"JOEY: All rihgt, Iīm going. Iīm going.",1,22,122
6158,"[They all go down the stairs, but Ross turns around, looking like his in a coma. The others also turns around to get him.]",1,22,122
6159,"CHANDLER: Here we go, here we go.",1,22,122
6160,"RACHEL: Rossy, Rossy.",1,22,122
6161,END,1,22,122
6162,"Story by David Crane & Marta Kauffman
Teleplay by Jeff Greenstein & Jeff Strauss
Transcribed by Mindy Mattingly Phillips [mmatting@indiana.edu].
Minor additions and adjustments by Dan Silverstein [dsilvers@scf.usc.edu].
[Scene: The hospital. Ross, Rachel, Chandler, Joey, and Monica are in the waiting room, waiting for Carol and Susan to arrive.]
ROSS: She's not here yet. She's not here. She's having my baby and she's not here.",1,23,123
6163,MNCA: I'm sure everything's fine. Has her water broke yet?,1,23,123
6164,"ROSS: I don't know, but when I spoke to her, she said she had already passed the mucus plug.",1,23,123
6165,[Joey makes a sound of absolute disgust.],1,23,123
6166,JOEY: Do we have to know about that?,1,23,123
6167,"MNCA: Joey, what are you gonna do when you have a baby?",1,23,123
6168,"JOEY: I'm gonna be in the waitin' room, handing out cigars.",1,23,123
6169,"CHAN: Yes, Joey's made arrangements to have his baby in a movie from the 50's.",1,23,123
6170,"ROSS: God, I don't believe this. She could be giving birth in the cab.",1,23,123
6171,"RACH: Oh, Ross, relax. It's probably like two dollars for the first contraction, and then fifty cents for each additional contraction.",1,23,123
6172,[Everyone looks at Rachel as though she made a tasteless comment.],1,23,123
6173,"RACH: What, it's ok when Chandler does it?",1,23,123
6174,CHAN: You have to pick your moments.,1,23,123
6175,"[PHoebe arrives, guitar in hand.]",1,23,123
6176,"PHOE: Did I miss it, did I miss it?",1,23,123
6177,ROSS: She's not even here yet.,1,23,123
6178,MNCA: What's with the guitar?,1,23,123
6179,"PHOE: I just thought we might be here for awhile. You know, things might get musical.",1,23,123
6180,[Carol and Susan arrive.],1,23,123
6181,ROSS: [to Carol] Where the hell have you been?,1,23,123
6182,SUSAN: We stopped at the gift shop.,1,23,123
6183,"CAROL: I was looking at stuffed animals, and Susan wanted a Chunky.",1,23,123
6184,"ROSS: Susan wanted a Chunky. We're having a baby, ok, a baby, you don't stop for Chunkys.",1,23,123
6185,CHAN: I used to have that bumper sticker.,1,23,123
6186,[Everyone is amused by Chandler's comment.],1,23,123
6187,CHAN: [to Rachel] You see what I mean.,1,23,123
6188,"Opening Credits
[Scene: Inside the hospital room. Carol is on the bed, Ross and Susan are at her side.]
ROSS: Stopped for a Chunky.",1,23,123
